recipe_id,name,ingredients,cooking_steps,tags,cuisine_type,diet_type
9AsmRdgARPSVWrJfH418rCQE,호박국,조선호박 1kg | 대파 40g | 홍고추 1개 | 물 1L | 국간장 ½큰술 | 새우젓 1큰술,"Step 1 조선호박은 속을 제거한 뒤 3cm 두께로 썰어주세요. Step 2 대파, 홍고추는 총총 썰어주세요. Step 3 냄비에 순서 1과 물을 넣은 뒤 뚜껑을 덮고 한소끔 끓여주세요. Tip. 호박이 많고 물이 다소 적은 듯 해야 맛있습니다. Step 4 새우젓을 넣고 5분 정도 더 끓여주세요. Tip. 호박이 뭉근해질때까지 끓여주세요 Step 5 대파와 홍고추, 국간장을 넣어 완성해 주세요. Step 6 완성 따뜻할 때 국물을 음미하며 맛있게 즐겨보세요.","['고단백', '고염']",한식,일반
nuKnwBSAbZJzswX23eMT1VWz,김치말이국수,소면 200g | 김치 150g | 오이 1/4개 | 삶은달걀 1개 | 청고추 1/2개 | 홍고추 1/4개 | 통깨 약간 | 올리고당 1/2큰술 | 설탕 1큰술 | 참기름 1/2큰술 | 냉면육수 900ml | 김치국물 6큰술 | 식초 1큰술 | 설탕 1+1/2큰술 | 참기름 약간,"Step 1 냉면육수와 국물양념 재료를 모두 섞어 30분 정도 냉동실에 넣어 살얼음이 얼도록 해주세요. Step 2 김치는 먹기 좋은 크기로 썰어 김치 양념재료를 넣어 버무려주세요. 오이는 채썰고, 청홍고추는 송송 썰어주세요. 삶은 달걀은 이등분으로 잘라주세요. Step 3 끓는물에 소면을 펼쳐 넣은 후 젓가락으로 저어 면끼리 달라붙지 않도록 해주세요. 물이 끓으면 찬물 반 컵을 23회 반복해서 부어 국수를 삶아주세요. Step 4 흐르는 찬물에 소면을 여러 번 씻어 전분기를 없애고, 돌돌 말아 채반에 밭쳐 물기를 빼 주세요. Step 5 그릇에 삶은 국수를 담고, 김치, 오이, 청홍고추, 삶은달걀을 올린 후 살얼음이 생긴 육수를 붓고 통깨를 뿌려 마무리 해주세요.","['고단백', '저칼로리']",한식,일반
LVAm8vXL6FdsxTfAb6RrP1ht,묵은지 들기름 볶음,묵은지 ¼ 포기(400g) | 대파 ¼대 | 들기름 1큰술 | 통깨 약간 | 멸치 다시마 육수 1컵 | 들기름 2큰술 | 식용유 1큰술 | 설탕 ½큰술 | 참치액젓 ½큰술 | 다진 마늘 1작은술,"Step 1 묵은지를 찬물에 여러 번 헹궈 속 양념을 털어내고 물기를 제거해 주세요. tip 묵은지의 염도가 높을 때는 찬물에 20분 정도 담가 짠 기를 빼 주세요 Step 2 묵은지를 먹기 좋게 자르고 대파는 어슷하게 썰어주세요. Step 3 냄비에 들기름과 식용유를 두르고 대파와 다진 마늘을 넣어 볶다가 향이 올라오면 묵은지와 설탕, 참치액젓을 넣어 달달 볶아주세요. Step 4 묵은지에 멸치 다시마 육수를 붓고 뚜껑을 닫은 후 1012분 정도 묵은지가 투명해질 때까지 중간 불에서 끓여주세요. Step 5 묵은지가 부드럽게 익으면 마지막에 들기름과 통깨를 뿌려 맛있게 즐겨주세요.","['고단백', '고지방', '고당']",한식,일반
SyRXB1s98K1pUgygqB9wwPHD,고추전,아삭이고추 7~8개 | 다진 돼지고기 150g | 두부 1/2모(150g) | 양파 1/4개 | 부침가루 1큰술 | 계란 흰자 1개 | 홍고추 1개 | 굴소스 1큰술 | 청주 1/2큰술 | 다진 마늘 1/2큰술 | 생강가루 약간 | 참기름 약간 | 소금 약간 | 후춧가루 약간 | 달걀 1개 | 부침가루 3큰술 | 진간장 2큰술 | 물 1큰술 | 설탕 1큰술 | 식초 1큰술 | 다진 양파 약간 | 청고추 약간,"Step 1 양파는 곱게 다지고 홍고추는 송송 썰어 준비해 주세요. 두부는 칼등으로 으깨 주세요. tip. 수분이 많은 두부의 경우 물기를 꽉 짜주세요 Step 2 볼에 다진 돼지고기와 양파, 두부, 계란 흰자, 부침가루 1큰술과 양념 재료를 넣고 버무려 완성해 주세요. tip. 계란 노른자는 반죽 재료로 써주세요 Step 3 아삭이고추는 길게 반으로 갈라 속을 털어주세요. Step 4 아삭이고추의 안쪽 부분에 튀김가루를 묻힌 후 속 재료를 넣어주세요. tip. 속 재료를 꾹꾹 눌러 잘 고정시켜주세요 Step 5 아삭이고추 윗면에 부침가루를 살짝 뿌린 후 반죽 면에만 달걀물을 묻혀주세요. Step 6 법랑 접시에 유산지를 깔고 식용유를 충분히 두른 후 고추의 반죽 부분이 아래를 향하도록 올려주세요. 법랑 접시를 3단에 넣고 광파오븐 수동 요리 구이에서 10분간 구워주세요. Step 7 고추전을 초간장과 함께 맛있게 즐겨주세요.","['고단백', '저칼로리', '고지방', '고염']",한식,일반
d6CBm5LXP4xV7VSFzjZuk8c7,치즈오믈렛,달걀 3개  체더슬라이스 1큰술  버터 1큰술  우유 2큰술  소금. 후추 약간씩  토마토 13개  양파 14개  올리브유 2큰술  케첩 2큰술  핫소스 12큰술  설탕 12큰술  식초 12큰술  파슬리가루 약간  레몬즙 약간  소금.후추 약간씩,"Step 1 볼에 달걀을 넣고 달걀물 양념 재료를 더해 잘 섞어주세요. Step 2 토마토와 양파는 잘게 다져 살사소스 재료와 섞어주세요. Step 3 팬에 버터를 두른 후 달걀물을 준비해주세요. Step 4 달걀물을 넣고 고루 섞어 익히다가, 반쯤 익으면 달걀 위에 체더슬라이스를 넣고 타원형으로 접어주세요. Step 5 접시에 오믈렛을 담고 살사소스를 곁들여주세요.","['고단백', '고지방']",양식,일반
X8AAyzqYpR8DmbcVgWRg41df,비트수프,비트 2개  채수 600mL  올리브오일 1큰술  소금 약간  후춧가루 약간  검은깨 생략 가능 1작은술  식물성 요거트 생략 가능 1큰술,"Step 1 비트는 껍질을 벗긴 후 사방 12cm 크기로 깍뚝 썰어주세요. Step 2 냄비에 올리브오일을 두르고 비트를 넣어주세요. 소금, 후춧가루를 넣고 중불에서 5분 정도 볶아주세요. Step 3 채수를 넣고 뚜껑을 닫아 비트가 뭉근하게 익도록 15분 정도 끓여주세요. 다 익은 비트를 믹서에 넣고 1분간 곱게 갈아주세요. tip. 수프의 농도는 채수를 가감하여 취향에 맞게 조절해 주세요 Step 4 완성된 비트수프를 그릇에 담아 검은깨, 식물성 요거트 등을 취향에 맞게 곁들여 즐겨주세요.","['고지방', '고염']",양식,일반
xuGCU1WCamszG5Tm3bTj1eYY,애호박찌개,돼지고기 (앞다리살 또는 목살) 200g | 애호박 1/2개 | 양파 1/2개 | 대파 1/2대 | 청양고추 1/2개 | 홍고추 1/2개 | 다시마 멸치 육수(또는 쌀뜨물) 3컵 | 고추장 2큰술 | 고춧가루 1큰술 | 다진 마늘 1/2큰술 | 국간장 1큰술 | 새우젓 1/2큰술 | 맛술 1큰술 | 후춧가루 약간,"Step 1 돼지고기를 한 입 크기로 썰고, 밑간 재료에 버무려주세요. Step 2 애호박과 양파는 한 입 크기로 썰고, 대파와 청양고추, 홍고추는 어슷 썰어주세요. Step 3 냄비에 약간의 기름을 두르고 밑간 한 돼지고기를 넣어 2분 정도 볶아 표면이 살짝 익으면 분량의 물과 양념재료를 넣어 10분 정도 끓여주세요. tip. 깔끔한 국물 맛을 위해 중간중간 거품은 걷어내주는 게 좋아요. Step 4 손질한 애호박과 양파를 넣고 한소끔 더 끓여주세요. Step 5 마지막에 대파와 청양고추, 홍고추를 넣어주세요. tip. 부족한 간은 새우젓이나 국간장으로 맞춰주세요.","['고단백', '고지방', '고염']",한식,일반
kvbTcVJg9XVTe8Csj8LLQF28,감자수프,감자중간사이즈 3개  양파 12개  대파흰부분 14대  물또는 닭고기육수 3컵  우유 2컵  생크림 1컵  버터 2큰술  파르메산 치즈가루 2큰술  소금 약간  후추 약간,"Step 1 감자는 껍질을 벗겨 적당한 크기로 자르고, 찬물에 5분 정도 담가 둔 후 물기를 빼 주세요. 대파는 어슷하게 썰고 양파는 채를 썰어주세요. Step 2 냄비에 버터와 양파, 대파를 넣고 2분 정도 볶다가 감자를 넣고 약간의 소금, 후추를 뿌려 볶아주세요. Step 3 볶은 감자와 대파, 양파에 물을 넣고 끓이다가 감자가 익으면 한김 식힌 후, 믹서기 또는 핸드믹서기로 덩어리 없이 곱게 갈아주세요. Step 4 우유,생크림을 넣어 중약불에서 끓이다가 농도가 걸쭉해지면 파르메산 치즈가루와 소금, 후추로 간을 해주세요. Step 5 스프볼에 감자스프를 담고, 기호에 따라 구운 베이컨 또는 치즈가루, 파슬리가루, 구운 빵을 곁들여주세요.","['고지방', '고염']",양식,일반
omwbwT6dCErxKPMsdyE96wEA,원팬 새우 파스타,스파게티면 150g  새우 칵테일 새우 또는 냉동 새우로 대체 가능 8마리  마늘 4톨  양파 개  페퍼론치노 3개  방울토마토 6개  시금치 한 줌  치킨스톡 고형 조각  소금 약간  후춧가루 약간  파마산 치즈 약간  물 4컵  올리브유 적당량,"Step 1 손질한 새우는 키친타월에 올려 물기를 제거해 주세요. 시금치는 깨끗이 씻어 먹기 좋은 크기로 찢어 주세요. 방울토마토는 반으로 잘라주세요. 손질이 되어 있지 않은 새우는 수염을 자르고 내장을 이쑤시개로 빼서 손질 후 사용해 주세요. Step 2 마늘은 편으로 썰고, 양파는 굵게 다져주세요. 페페론치노는 굵게 다져주세요. Step 3 달군 팬에 올리브 오일을 두른 후 마늘과 양파, 페페론치노를 넣어 노릇하게 볶아주세요. 토마토와 시금치를 넣어 1분 정도 볶아주세요. Step 4 스파게티와 물, 소금, 후춧가루, 치킨스톡을 넣어 7분 정도 익혀주세요. 새우를 넣고 뒤집어 가며 23분간 익힌 후 불을 끄고 올리브오일을 2큰술 정도 넣어 잘 섞어주세요. tip. 스파게티면이 들어갈 수 있는 크기의 팬을 사용해주세요. 팬이 작다면 스파게티 면을 반으로 잘라 사용하셔도 좋아요. Step 5 파마산 치즈를 넣고 파슬리 가루를 뿌려 완성해 주세요.","['고단백', '고지방', '고염']",양식,일반
QY5yohubRx9KeCpFXtjCxNgL,단호박 양갱,단호박 200g  물 5와 컵1L  잣 10g  호두 10g  한천가루 10g  설탕 3큰술  꿀 2큰술,"Step 1 단호박은 껍질을 벗기고 찜통에 찐 다음 체에 내리고 잣과 호두는 프라이팬에 볶아서 잘게 다져놔 주세요. Step 2 깊이가 있는 냄비에 물과 호박, 한천, 설탕을 넣고 약한 불에서 나무주걱으로 저어가며 잘 섞어주세요. Step 3 완성 분 정도 지나 어느 정도 졸여지면 꿀과 잣, 호두를 넣어 마무리하고 넓은 틀에 넣어 굳히면 완성이예요. Tip. 한천이 냄비에 붙으면 덩어리져 버릴 수 있으니 잘 섞은 다음 끓여 주세요","['저칼로리', '고당']",일식,일반
YpVNpKE4dDFe22UfNSvB7ah8,불고기 파전,쇠고기(불고기용) 200g | 쪽파 한 줌 | 양파 ⅓개 | 청양고추 1개 | 홍고추 1개 | 달걀 1개 | 식용유 약간 | 간장 1+½큰술 | 설탕 1큰술 | 다진 마늘 ½큰술 | 참기름 ½큰술 | 후춧가루 약간 | 부침가루 2컵 | 찬물 2컵,"Step 1 쇠고기는 핏물을 제거하고, 먹기 좋게 썰어 불고기 양념에 10분 정도 재워주세요. Step 2 쪽파는 4cm 길이로 썰고, 양파는 채를 썰어주세요. 청양고추와 홍고추는 얇게 링으로 썰어주세요. Step 3 볼에 반죽 재료와 쪽파, 양파를 넣고 가볍게 섞어주세요. Step 4 달군 팬에 기름을 두르고 반죽을 넣어 펼치고 양념한 쇠고기를 골고루 나누어 올려주세요. 남은 반죽을 2큰술을 쇠고기 위에 올려 구워주세요. Step 5 풀어 놓은 달걀과 청,홍고추를 넣고 뒤집어 약불에서 2분간 구워주세요. Step 6 적당한 크기로 잘라 그릇에 담아주세요. 기호에 따라 초간장을 곁들여 맛있게 즐겨주세요.","['고단백', '고지방', '고염']",한식,일반
Q5berEGKj3YbsqsPihZ37Bcf,후무스 플래터,불린 병아리콩 4컵  소금 1큰술  올리브오일 4큰술  참깨 2큰술  레몬즙 2큰술  마늘 2톨  볶은 아몬드 컵  커민 1작은술  소금 1작은술  후춧가루 약간  방울토마토 8개  올리브 컵  올리브오일 약간  파슬리 34줄기  삶은 병아리콩 약간  키드니빈 약간  파프리카 파우더 생략 가능 약간,Step 1 병아리콩은 4시간 이상 불린 후 병아리콩의 두 배 정도의 물을 붓고 소금 1큰술을 넣어 30분 정도 삶아주세요. tip. 병아리콩 삶은 물 2컵은 따로 빼두세요 Step 2 방울토마토는 반으로 썰어주세요. Step 3 블렌더에 삶은 병아리콩과 함께 갈아줄 재료를 넣고 병아리콩 삶은 물을 넣어가며 갈아주세요. tip. 삶은 병아리콩 한줌 은 따로 빼두세요 tip. 그릭 요거트 같은 농도가 되면 완성이에요 Step 4 후무스를 그릇에 담고 가니시로 장식해 맛있게 즐겨주세요.,['고염'],양식,일반
NSzNww5N4mMtafqrXtfD9nGr,눈송이탕수육,돼지고기 안심 또는 목살 300g  레몬생략가능 14개  청피망 13개  적채 1잎  적양파 13개  찹쌀가루 12컵  맛술 1큰술  간장 1작은술  생강가루 14작은술  소금 14작은술  후추 약간  전분가루 1컵  물 1컵  식용유 4큰술  진간장 2큰술  올리고당 2큰술  식초 3큰술  설탕 2큰술  물 13컵  물 2큰술  전분가루 1큰술,"Step 1 돼지고기는 사방 2센치 크기로 자른 후 키친타올에 올려 핏물을 제거해주세요. 고기양념 재료에 10분 정도 밑간 해주세요. Step 2 피망과 적양파, 적채는 한입크기로 자르고 레몬은 반달모양 링으로 슬라이스해주세요. Step 3 돼지고기에 찹쌀가루를 골고루 묻히고, 튀김옷 재료를 섞어 튀김옷을 입힌 후 160도로 달군 기름에 고기를 넣어 바삭하게 튀겨주세요. Step 4 냄비에 소스재료를 넣어 한소끔 끓인 후 손질한 야채를 넣어 재빨리 버무리고, 녹말물을 넣어 걸쭉해지면 불을 꺼주세요. Step 5 접시에 눈송이탕수육을 담고 소스를 곁들여주세요.","['고단백', '저칼로리', '고지방']",중식,일반
NE8XMfzY2csujoJmxeG8umHz,애호박새우젓국,애호박 1/2개 | 양파 1/2개 | 대파 1대 | 청고추 1개 | 홍고추 1개 | 다시마 멸치육수 4컵 | 다진마늘 1/2큰술 | 새우젓 1큰술 | 소금 약간,"Step 1 애호박은 반으로 갈라 도톰하게 반달모양으로 썰어주세요. 양파는 채썰고, 대파와 청홍고추는 어슷 썰어주세요. Step 2 냄비에 다시마멸치 육수와 애호박, 양파를 넣어 5분 정도 끓여주세요. Step 3 양파가 투명해지면 대파, 청홍고추를 넣고 2분 정도 더 끓여주세요. Step 4 국물양념 재료를 넣고 한소끔 더 끓여주세요. Step 5 밥과 함께 곁들여 즐겨주세요.",['일반'],한식,일반
fwAphDQzbH8SXTpNcLGhdhqt,연어달걀찜,달걀 4개  생연어 연어 통조림 또는 훈제연어 100g  물 2컵  가쓰오부시 반 줌  맛술 1큰술  설탕 1작은술  소금 1큰술  후춧가루 약간  맛술 2큰술  레몬즙 1큰술  설탕 1큰술  올리고당 2큰술  생강 슬라이스 1톨,"Step 1 연어에 소금, 후춧가루, 맛술을 뿌려 510분 정도 재워주세요. tip. 연어 통조림이나 훈제연어는 간이 되어있으니 소금을 생략해도 좋아요 Step 2 냄비에 물을 넣고 끓으면 가쓰오부시를 넣어 불을 꺼주세요. 5분 정도 우러나면 체에 밭쳐 육수를 걸러 차갑게 식혀주세요. Step 3 볼에 달걀을 풀어 곱게 체에 내린 후 소금으로 간을 맞추고, 설탕과 가쓰오부시 육수를 넣어 잘 섞어주세요. Step 4 연어는 한입 크기 12cm 두께 로 잘라 찜용 그릇에 담고 달걀 물을 그릇의 560 정도만 채워 랩을 씌워주세요. tip. 표면의 거품이 없어야 매끄러운 달걀찜이 되요. 달걀찜 위에 올릴 연어 한 두조각을 빼두세요 Step 5 찜기에 그릇을 넣고 뚜껑을 닫은 후 중약불로 810분 정도 익혀주세요. 나머지 달걀 물을 그릇의 890 채워 찜기에 810분 정도 더 익혀 주세요. Step 6 작은 냄비에 소스 재료를 넣고 한번 끓어 오르면 불을 꺼 주세요. Step 7 완성된 달걀찜 표면에 소스를 12큰술 두르고 기호에 따라 레몬 슬라이스, 파슬리 등을 이용해 장식해 맛있게 즐겨주세요.","['고단백', '저칼로리', '고염', '고당']",일식,일반
2ezirRjjNTkcf5BSEx28wPrW,채소초밥,불린 현미 1컵  백미 1.5컵  물 2.5컵  다시마 5cm 너비 12장  현미 식초 3큰술  비정제당 2큰술  소금 1큰술  표고버섯 23개  새송이버섯 2개  가지 1개  총각무 2개  생고추냉이 1큰술  김밥 김 또는 감태 5cm X 10cm 크기 1장  빨간색 파프리카 1개  간장 1큰술  맛술 1큰술  비정제당 1작은술  물 2큰술  식용유 1큰술,"Step 1 냄비에 불린 현미와 씻은 쌀을 담고 물과 다시마를 넣어 센 불에서 끓여 주세요. 물이 끓으면 중약불로 줄여 10분간 더 끓인 다음, 불을 끄고 10분 정도 뜸을 들여 주세요. Step 2 단촛물 재료를 잘 섞어주세요. 큰 볼에 밥과 단촛물을 넣고 주걱으로 살살 섞어 주세요. 밥이 마르지 않도록 젖은 면보를 덮어 주세요. Step 3 깨끗이 씻은 파프리카는 꼭지를 떼고 길게 6등분 한 후 씨를 제거하고 오븐 팬에 담아 주세요. 170도로 예열된 오븐에 넣고 30분 정도 구워주세요. 구워진 파프리카는 껍질을 벗겨주세요. 밥짓기와 동시에 조리하면 시간을 단축할 수 있어요 Step 4 표고버섯 밑동은 얇게 잘라내고 슬라이스 해 주세요. 새송이버섯은 0.5cm 두께로 슬라이스 해 주세요. Step 5 달군 팬에 기름을 두른 후 표고버섯과 새송이 버섯을 중약불에서 노릇하게 구워주세요. 조림 소스를 붓고 약불에서 23분간 졸여주세요. Step 6 가지는 0.5cm 두께로 비스듬히 잘라 주세요. 양면에 식용유를 살짝 발라 달군 그릴 팬에 그릴 자국이 나도록 30초간 구워주세요. Step 7 무는 얇게 슬라이스 해 주세요. 끓는 물에 식초 약간 을 넣고 무를 1분간 데쳐 주세요. Step 8 적당량을 손으로 쥐어 초밥을 만들어 주세요. tip. 손에 밥이 달라붙을 수 있으니 물을 준비해 주세요. Step 9 밥 위에 준비된 채소를 올려 초밥을 완성해 주세요. 김이나 감태 띠를 둘러주세요. 기호에 따라 생고추냉이 를 곁들여 주세요","['저칼로리', '고지방', '고염']",채식,채식
UWMekL98oXjsupyqY4pL4nC9,섬초 된장국,섬초 2줌(120g) | 홍고추 1개 | 멸치 다시마 육수 700ml | 된장 1과 ½큰술(35g) | 다진 마늘 1작은술,"Step 1 손질한 섬초를 살짝 데친 뒤 34등분으로 썰어 주세요. Step 2 멸치다시마 육수에 된장을 풀어서 넣고 강불에서 56분간 끓여주세요. Step 3 섬초, 다진 마늘, 어슷하게 썬 홍고추를 넣고 중약불에서 5분 더 끓여주세요. Step 4 완성 섬초와 된장이 잘 우러난 국물에 밥과 김치를 곁들이면 그 자체로 훌륭한 한 상의 완성이예요",['고염'],한식,일반
khdeiofy97UUmSGPfj5mKVe7,비빔당면,당면 두줌(200g) | 사각어묵 2장 | 단무지 1/2컵 | 당근 1/3개 | 시금치 한줌 | 참기름 1큰술 | 통깨 약간 | 식용유 약간 | 간장 2큰술 | 고춧가루 2큰술 | 맛술 2큰술 | 올리고당 1큰술 | 설탕 1큰술 | 식초 1큰술 | 다진파 1큰술 | 다진마늘 1큰술 | 깨소금 약간,"Step 1 당면은 찬물에 20분 정도 불리고 어묵과 당근, 단무지는 얇게 채 썰어주세요. 채 썬 어묵은 끓는 물에 살짝 데쳐주세요. Step 2 손질해서 씻은 시금치는 끓는 물에 약간의 소금을 넣고 데친 다음 찬물에 헹궈주세요. 시금치의 물기를 제거한 후 먹기 좋은 크기로 자르고 약간의 소금, 참기름, 깨소금으로 밑간을 해주세요. Step 3 달군 팬에 기름을 두르고 당근채를 넣은 후 약간의 소금으로 밑간해서 볶아주세요. Step 4 끓는 물에 불린 당면을 넣어 2분 정도 데친 후 찬물에 헹구고, 체에 밭쳐 물기를 빼 참기름에 버무려주세요. Step 5 그릇에 당면을 담고 채썬 어묵과 단무지, 당근, 시금치를 얹고 양념장을 올려준 후 통깨를 뿌려 마무리해주세요.","['고지방', '고염']",한식,일반
eyvt6jZAHWEKZuCxVkVy2RCA,복숭아 마스카포네치즈 카나페,복숭아 2개  리코타치즈 또는 마스카포네치즈 12컵  아몬드 1큰술  피스타치오 1큰술  메이플 시럽 1큰술  타임 약간  후춧가루 약간,"Step 1 복숭아는 깨끗이 씻어 껍질을 벗긴 후 웨지 모양의 한입크기로 잘라주세요. Step 2 아몬드와 피스타치오는 굵게 다져주세요. Step 3 접시에 복숭아를 가지런히 담은 후 복숭아 위에 리코타치즈를 12큰술 정도씩 얹어주세요. Step 4 복숭아와 치즈 위에 다진 아몬드, 피스타치오, 메이플 시럽, 후춧가루를 뿌리고 타임을 얹어 맛있게 즐겨주세요.","['고지방', '고당']",양식,일반
HmFkM1WFhsY6HvN6YeFMwYhE,시금치나물,시금치(또는 섬초) 1단(300g) | 통깨 약간 | 간장 (국간장) 1/2작은술 | 다진파 1작은술 | 다진마늘 1/2작은술 | 참기름 1큰술 | 깨소금 1/2큰술 | 소금 한꼬집,"Step 1 시금치는 뿌리 끝을 잘라내고, 아랫부분에 4등분으로 칼집을 넣고 깨끗이 씻어주세요. Step 2 끓는 물에 소금을 약간 넣고, 시금치 뿌리부분을 먼저 넣어가며 데쳐 선명한 녹색이 되면 바로 건져 찬물에 헹구어 물기를 짜주세요. Step 3 먹기 좋은 길이로 시금치를 자르고 볼에 넣어 양념 재료와 골고루 무쳐주세요. 기호에 따라 소금을 가감해서 간을 맞춰주세요 Step 4 시금치나물을 그릇에 담고 통깨를 뿌려 마무리해주세요.",['고염'],한식,일반
jvU5HT4DzxmavJ61XxYMgbzi,메밀장국수,메밀국수 30g  대파 1대  새송이버섯 1개  마 100g  우엉 30g  통밀가루 1스푼  건표고버섯 4개  물 1.5L,"Step 1 분량의 물을 냄비에 넣고 다시마와 표고를 넣은 뒤 뚜껑을 닫고 중불에서 푹 끓여 800ml의 다시마 표고 국물을 우려내주세요. 다시마 표고 국물 800ml에 국간장 2T를 넣고 간을 맞추세요. Step 2 대파는 얇게 동글동글 썰고, 새송이버섯은 1cm 두께로 두껍게 채 썰어주세요. Step 3 마는 칼로 껍질을 벗기고 강판에서 곱게 갈아주세요. Step 4 우엉은 얇게 어슷 썬 다음 통밀가루에 버무린 후 프라이팬에 기름을 넉넉히 두르고 튀기듯이 구워주세요. Step 5 다시마 표고물을 만들 때 넣었던 다시마와 표고를 꺼내어 표고는 14등분 하고 다시마는 얇게 채 썰어주세요. 냄비에 새송이, 표고, 다시마를 담고 졸임장다시마 표고물  50ml, 간장 2T, 조청1T을 넣어 수분기 없이 바특해 질 때까지 졸여주세요. Step 6 냄비에 물을 넣고 팔팔 끓으면 메밀 국수를 넣고 제품에 제시된 시간 내로 삶아주세요. 채반에 메밀 국수를 건지고 미지근한 물로 씻어내어 전분기를 제거해 주세요. Step 7 그릇에 메밀 국수를 담고 간 마, 튀긴 우엉, 표고 다시마 새송이 졸인 것을 올리고 마지막으로 다시마 표고 국물을 부어 완성해주세요.","['저칼로리', '고지방', '고염', '고당']",채식,채식
RhSYkceoxJPKKmam7ZusGHjo,애호박 간장 국수,애호박 1개 | 청양고추 1개 | 소면 200g | 식용유 적당량 | 달걀 노른자 생략 가능 | 소금 약간 | 통깨 약간 | 다진 마늘 1/2큰술 | 간장 3큰술 | 설탕 2큰술 | 고춧가루 1큰술 | 다진 마늘 1/2 큰술 | 참기름 2큰술 | 통깨 적당량,"Step 1 애호박은 가늘게 채를 썰어주세요. 볼에 담고 소금을 뿌려 절여주세요. Step 2 청양고추는 송송 썰어주세요. 볼에 양념 재료를 섞어주세요. Step 3 끓는 물에 소면을 2분 30초 정도 삶은 후 찬물에 헹궈 물기를 빼주세요. Step 4 달군 팬에 오일을 두른 후 물기를 가볍게 짠 애호박, 다진 마늘, 청양고추를 넣어 볶아주세요. Step 5 그릇에 담고 달걀 노른자를 올린 후 맛있게 즐겨주세요. tip. 기호에 따라 김가루를 곁들여도 맛있어요","['고단백', '고지방', '고염']",한식,일반
uzn6fovvw1RheHdHPicHpN5k,갈비찜,LA갈비 1kg | 표고버섯 4~5개 | 양파 1/2개 | 대파 1/2개 | 무 1조각(100g) | 감자 1개 | 당근 1개 | 간장 2/3컵 | 물 1/2컵 | 다진 파 3큰술 | 생강가루 1/2작은술 | 다진 마늘 1/2큰술 | 흑설탕 4큰술 | 맛술 4큰술 | 참기름 1큰술 | 후춧가루 약간,"Step 1 갈비는 찬물에 12시간 정도 담가 핏물을 빼주세요. Step 2 볼에 양념 재료를 넣고 섞어주세요. Step 3 채소를 찜용으로 굵직하게 썰어주세요. Step 4 내열 용기에 갈비와 양념, 소스를 넣고 포일로 감싸주세요. Step 5 법랑 접시 석쇠를 놓고 내열 용기를 올려 1단에 넣고 광파오븐 자동 요리슬로우 쿡에서 흰죽을 선택해 조리해주세요. 조리가 시작되면 조절 기능으로 시간을 3시간으로 변경해주세요. Step 6 완성된 갈비찜을 접시에 담아 맛있게 즐겨주세요.",['저칼로리'],한식,일반
1qd3WTmkvjaFMZU1RnbSGbPH,봄동 겉절이,봄동 1/2포기(150g) | 통깨 약간 | 고춧가루 2큰술 | 멸치 액젓 1큰술 | 설탕 1/2큰술 | 식초 1큰술 | 간장 1/2큰술 | 매실청 1/2큰술 | 다진 마늘 1/2큰술 | 참기름 1작은술,"Step 1 봄동은 밑동을 자른 후 먹기 좋은 크기로 썰어주세요. 흐르는 물에 34번 씻은 후 물기를 빼주세요. Step 2 볼에 양념 재료를 넣고 잘 섞어주세요. Step 3 봄동에 양념이 골고루 묻도록 무쳐주세요. tip. 부족한 간은 약간의 소금을 가감해 주세요 Step 4 접시에 겉절이를 담고 통깨를 뿌려 완성해 주세요. tip. 밥과 계란후라이, 들기름을 올려 겉절이 비빔밥으로 즐겨도 좋아요","['고단백', '고지방', '고염']",한식,일반
cdiopznj1b21eY22r2bfThLh,알리오올리오 파스타,스파게티면 170g  마늘 6쪽  페페론치노 3개또는 건고추 2개  이탈리안 파슬리생략가능 약간  올리브오일 5큰술  스파게티 삶은 물 13컵  소금 약간  후춧가루 약간,"Step 1 마늘은 편으로 썰고, 페페론치노와 이탈리안 파슬리는 굵게 다져주세요. Step 2 물 8컵에 굵은소금 1큰술을 넣고 스파게티면을 6분 정도 삶고, 넓은 그릇에 펼친 후 올리브오일을 뿌려주세요.면 삶은 물 13컵은 남겨주세요 Step 3 팬에 올리브오일을 두르고 마늘편, 페페론치노를 넣은 후 약간의 소금과 후추로 밑간하고 마늘을 볶아주세요. Step 4 삶은 스파게티면을 넣고 약간의 소금과 후추로 간을 한 후, 면과 소스가 겉돌지않게 면수를 넣어주면서 볶아주세요. Step 5 마지막에 약간의 올리브오일과 이탈리안 파슬리를 뿌리고 불을 꺼주세요. 면을 알맞은 그릇에 담아 식탁에 올려주세요.","['고지방', '고염']",양식,일반
